product,answer_option,review_score
earphone,The media could not be loaded,0.4721030042918455
earphone,Too much serving required every month. Stops cooling every 15 days Total waste of money pls buy from any other brand. Servicing engineers and installing engineers are also too lazy do not service properly,0.4699570815450644
earphone,Remote stand not given along with product,0.4678111587982833
earphone,I had a free installation but the local service center charged more than Rs 2715/- out of which Rs 1415/- is installation charge.Either the AC is defective or it is not installed properly So the cooling time is late.,0.463519313304721
earphone,like it that how it got installed in my room,0.4613733905579399
earphone,"Under 46,000/- this is easily the best 1.5 ton split AC you can buy have owned , over the past 15 years , ACs from Carrier , Bolts , Sharp , Daikin.This dual inverted star AC is easily the best in terms of price to performance ratio.It has horizontal swing in addition to the normal vertical swing.It has a capacities loading feature by which you can run the AC at 80%, 60% or 40% load.It even has a feature to show kilowatt hours.The air filter can just be lifted up and cleaned without going to the hassle of opening the indoor unit.Some reviewers complained that they did not receive the copper gas pipe. My unit had the copper pipe.Nothing to complain of , really unless it develops some fault in the future which nobody can predict ).",0.4570815450643777
earphone,Good performance,0.4549356223175965
earphone,Good quality,0.4549356223175965
earphone,"Responsive and good product. Not happy with serviceWhile buying keep in mind that you will have to pay min 6000 extra to installation people.(all service providers are same - cheater LG, whirlpool Onida ...)",0.4527896995708154
earphone,"Its really good AC , energy efficient I used it regularly in night even few times in day also my monthly consumption of AC is 1600.",0.4506437768240343
earphone,It is very disheartening to know that such a reputed brand does not have employees to properly install the AC . They dont have an instrument to drill a round hole in the wall. They will use a hammer and chisel to make the hole and wreak havoc with your decorated and painted walls . And for this disservice they will charge you heavily ludicrous . This experience is from Amritsar city,0.4463519313304721
earphone,"I bought two LG ACs .One went faulty with in 8 months , they had to replace Blower motor and oscilator wire.The other showed an error ""Lo"" and they took it for testingWhen the returned it , they charged me more than Rs. 12000/ for transport , gas charging , copper tube etcAfter about 8 months , it went faulty again !This time the technical says i will have to pay Rs.10000/- because he suspects the condensor is faulty !I have never ever heard such a remark from any service engineer till now !So be very cautious , about buying an LG AC",0.4420600858369098
earphone,product is good and silent and effective cool but installation guns did not install it correctly and did not even stayed to check if product was installed correctly and functioning properly they did not check leakage drilled wrong holes in wall and even after complaint lg did not take care of the matter,0.4399141630901287
earphone,The media could not be loaded Product received is good but defect in its outdoor unit at back side of net,0.4399141630901287
earphone,Putting this review After usage of more than 2 months Overall ac performance is nice specially noise level is amazingly lowest does it job decentlySome of the features which are missed after being so high on price:1. no temperature control when ac is run on moisture mode.2. Since it is convertible and and has AI mode also it becomes confusing to operate.3. Remote control unit does not have screen backlight display which is a big miss.4. AI mode should be customisable as per users requirementsOverall four stars for this ac.Installation and pipe charges are extra which may cost around 2100/-.,0.4399141630901287
earphone,Simple and ordinary looking,0.4377682403433476
earphone,The installation charges are 3k and not 1199 mentioned,0.4377682403433476
earphone,Bakwas everything specially staff and installation was so bad so bakwaas so ply dont try ever and never ... please be careful,0.4334763948497854
earphone,Cooling is not unto the mark. Also Power consumption is very high Installation also done by very professional person. Seriously bad experience.,0.4313304721030043
earphone,"Leakage issue stop after one month. I contract service center they told we dont have part ,ie from one month my new ac not working",0.4270386266094421
earphone,Copper pipe not in there in box charged extra 6k,0.4227467811158798
earphone,its been more than 1 week I have used it and till now its amazing product,0.4184549356223176
earphone,"I bought this AC bc I thought LG is good company even its very expansive, but now I felt its completely waste of money.AC is not doing cooling very low its take time to cool a small room 9*12.Out door unit makes lots of noise it should be noise less bc its split AC as well as service technical is also not so good they try to sell there product like outdoor unit stand then AC comes with out door unit floor rubber stand they didn use the stand which came with AC they charged me 850 Rs for the additional floor stand! I also have the another AC from whirlpool 1.5 tan split AC its better then this one it cool the room of 12*14 with in 10-20 min even when I use it on 1ton instead of 1.5 ton bc this AC is even not cooling the area of 9*12 which is very smallEnergy saving is good but what will I do to this AC without cooling",0.4163090128755364
earphone,"This LG ac product has PCB complaint.. I just used very minimum but got issue with outdoor PCB , and service charge for replacement was Rs 6000 /-. So, pls check about or ask about PCB warranty also lG has experienced with so many pcb related complaint while checking other customers reviews Its very bad and kind of fraud",0.4163090128755364
earphone,The media could not be loaded Modal :- LG PS-Q19CNZE (2022 latest model)Price :- 43900 ( offshow room)Purchased Date :- 23/12/2022Reveiw Date :- 25/12/2022Room Size :- 11 feet × 10 feetLG's fan system is useless for users who sitting or lying down Importantly even if you put it on level one the fan of the AC does not blow downwards it comes up to half the way and if you want the air of the AC to blow on the body you have to stand least distance of 11 feet Otherwise the flap has to be adjusted down each time eventually it may causes the AC to become compliant. This is not only for this model but for all LG models.when the technical was called They said its is the normal level of LG and we canst do nothing,0.4141630901287553
earphone,I would summeries in this way.Pros-1. Looks fantastic Cooling is excellent.3. Efficient in power saving.4. Service is good.5. Feature rich.Cons:-1. Not particularly a con but initial price is a bit expensive.2. Installation cost is high if you require extra copper pipe for your outdoor unit.3. No wife or connected features even at this price.Overall good experience.,0.4141630901287553
earphone,Repay LG ka AC na le technical educated and irresponsible aate h mere purane AC ka pipe kaat diya 2500 ka total nukasaan 4800 ka to dusari company ka le LG na le,0.4098712446351931
earphone,AC motor is not working properly,0.407725321888412
earphone,Cooling is bet but its so noisy outdoor as well as indooor. .. waste option is highcapacity 110% so loud so waste so noisy dont go for lg ac... take any other...,0.4055793991416309
earphone,Outdoor unit not working.dispointed,0.4012875536480687
earphone,HD filter with anti virus protection not recd .,0.4012875536480687
earphone,"Inappropriate information about the product.Its clearly mentioned that C installation is added and price is 0.But we have to separately pay for installation price 1500 , so dont play with words and disguise customers",0.3905579399141631
earphone,Power consumption is still bit issue,0.388412017167382
earphone,"In machine showing 30Db, in reality it comes very High. And showing 3 modes but room cooling takes very much time",0.3862660944206008
earphone,One of the 3 AC's was defective Had to be returned The process took too many phone calls to start Had to call several times to get the substitution completed The going back and forth could have been avoided Also some parts like some copper wiring were missing and we had to shell out extra Rs. 3000 + to ensure the system is installed correctly Will request reimbursement for that amount,0.3862660944206008
earphone,Very poor quality and really poor service technical is very professional its been 2 months and continuously facing cooling issue after multiple technical is visiting and making excuses instead of fixing issues,0.3841201716738197
earphone,The media could not be loaded There are product missing from the outdoor unit.The copper wire that comes along with the unit is missing,0.3819742489270386
earphone,Service very poor.cooling very poor after two months.service center agent foolish me.and his engineer not work properly.cooling problems start after two months,0.3798283261802575
earphone,"Cooling issues.Rusted after 2 year even my outdoor unit is not exposed to sun and rain.Poor fan design, dust easily accumulate to fan and you will feel drop in air throw.LG ac has only features not good cooling Better buy voltas,onida,diakin,carrier,hitachi if you need act",0.3776824034334764
earphone,Though the ac is good enough copper wire want provided along with the order and had to pay an extra 3363 along with installation charges Getting a reimbursement is a big hassle to avoid all this consider another product or during the installation itself ask if copper wire or if every parts are available if they say no.. just return it dont pay extra,0.3733905579399141
earphone,"1. Saves electricity in 40% mode. This 6 in 1 feature is very good.2. Lg installation charges are very high They'll force ar create a situation, that you have to buy extra copper pipe which will cost you around 1000 per meter.",0.3733905579399141
earphone,"I searched for Blue star but i didn found it due to confused customer rating I visited a local dealer, he suggested few models in Bluestar & LG. but this model not avail in the local market, after read the specification LG webster i feel this one good at it level I am happy with product including installation",0.3733905579399141
earphone,its been 2 days to install and the AC stopped working Outdoor unit pcb not working went for replacement Not happy with the product.,0.371244635193133
earphone,Very worst experience with LG installation Installation persons are coming after three days of received item. This AC also not properly working Coldness is not coming properly,0.3690987124463519
earphone,Consumes just 4 units of power for usage from pm to am at 26deg c. Initially consumes 1850 Watts for about 10 minutes and then for most of the time consumes around 350 Watts only,0.3690987124463519
earphone,First Copper PIPE missing in packageThen poor technical guy came for installation who leaked all ac gas.Then ask for money to refill it again,0.3690987124463519
earphone,Copper wire not received with the product,0.3669527896995708
earphone,Product is good Poor packing of indoor unit. Service centre and installation team was not experienced,0.3669527896995708
earphone,"I All,I was purchase LG C , till now they are not provide free service, very poor service",0.3648068669527897
earphone,I really liked the product and appreciate the quick delivery The overall installation process was hassle free and i received complete support as expected,0.3626609442060086
earphone,"The media could not be loaded I always believed in lg product and delighted by their after sales service, reviewing after one week,happy with the product,will update my review after some time",0.3626609442060086
earphone,The after sales service of LG is really bad The installation was done properly The AC is not cooling at all Of a ac is not installed properly and the copper pipes aren't accused then the cooling wont be proper and the technical outright refuse to vacuum the pipes saying it is unnecessary Don't buy this product. You may regret it.,0.3605150214592275
earphone,Using since 15 days Works well as it should,0.3605150214592275
earphone,I bought it and interconnecting copper wire was missing LG service man installed AC and charged me extra for the interconnecting wire. Beware,0.3605150214592275
earphone,Copper was missing in the box extra 6000/- ididnt get refund but ac performance is good,0.3605150214592275
earphone,Consumes less electricity than other brands.,0.3583690987124464
earphone,Product is nice...I am from Tirupati.I have read many negative reviews on lg customer service.It is totally false got call within 2 hours and they installed on the same day.They charged 1415/-installation charge per ache persons ANIL and IRFAN who installed very nicely and there behaviour was also very polite.Don’t think about customer service of LG.They are providing the best.This is a genuine review.once again thanks to ANIL and IRFAN 😊😊😊. One thing I forgot to say I bought two ac’s.I didn get copper pipe for both.AMAZON should take care of it.Thank you.,0.3583690987124464
earphone,Customer service is very very poor of LG....First of all no one came here for installation....After so many call they came and installed....But they did not properly installed... Started water leakage issue.... Almost 15 days has been past but they did not came to check the AC....This is brand....When I call to LG team they answer your solution will be resolved within 24 hrs.... Service is Zero Zero Zero,0.3562231759656652
earphone,Perfect product and class design. I ordered it on th Act and it was delivered on th Oct. very smooth delivery Installation done on same day. Super impressed Executive were polite Perfect cooling and I can now see the performance and related problem using LG app. Life is Good.,0.3562231759656652
earphone,So spend around 10k for copper pipes for around 9 feet of pipes ans around 4k for installation . They didn provide any copper pipes All ac sellers provide least 2 feet of piping and more over the cost per sq ft of ac pipe is 1100 per sqft.. Simply amazed at the daylight robbery LG needs to be ashamed,0.3562231759656652
earphone,Purchased this AC during the prevailing heat wave season. I have been using this for a week now and am pleasantly surprised on overall performance in terms of cooling and noise levels Cannot comment on energy consumption yet since it is too early,0.3562231759656652
earphone,AC is fine with good cooling however installation is very costly and a bad experience. They charge you for water drain pipe which is 150 per mr and even for the socket. LG needs to look into this and provide these basic items . The service centre has not even given any bill yet,0.3540772532188841
earphone,"The media could not be loaded Had service by LG’s Grand Installation Support I paid installation charges as demanded by the engineer. They charged higher for accessories, I paid ₹600 for a 15 feet water drain pipe! No bill received yet for the installation Now, the AC is leaking water within 1 hour of the installation Hoping this is set right by LG.",0.351931330472103
earphone,Very good service from service people and its been 3 months I’m pretty satisfied with the quality,0.3497854077253219
earphone,The media could not be loaded Super product and excellent service by L.G,0.3476394849785407
earphone,Connecting pipe missing,0.3454935622317596
earphone,"Copper wire, stand not provided.It's extra cost.Installation partner expel service companyTechnician charged 6500/-for installation.Technician is not fair-very dangerous guyHe damaged my dish to antenna- its effected me extra 3400/-to replaceWith in limited 3 mr copper wire.Installation not done properly.Totally not satisfied with installation",0.3412017167381974
earphone,Copper pipe is missing,0.3412017167381974
earphone,"LG air condition are little bit higher rate wise, but the quality and technology are best in this segment.Don;t go for cheaper price offered by other companies Buy one time LG air condition and live tension free.RC",0.3390557939914163
earphone,The media could not be loaded Copper pipe missing in the box Attached is the unpacking video Installation charges included in purchase but installation guy asking for Rs. 5000 for installation,0.3369098712446352
earphone,LG quality is good but the service given by the LG people is not good,0.3369098712446352
earphone,The ac stopped working within two weeks and the spare part is not available for two weeks now Of spare parts are not available for new models LG should not be launching them Really disappointing service by LG.,0.3326180257510729
earphone,Service charge including tax = Rs. 1415Angular Outdoor stand for the outdoor unit + Gas pipe 10m = Rs. 885Liquid pipe 10m = Rs. 250Special Water proof sellotape for double wrap around (Rs. 400 for single wrap around = Rs. 800Power plug = Rs. 100-150(purchased from electrician)Total = Rs. 3500 for complete installation service with installation kit and taxes,0.3326180257510729
earphone,"Installation cost around 2200 , 1415 + 750 for stand. Cooling like beast. Long time review dont know. But if you care your AC it will care for you.",0.3326180257510729
earphone,"please dont buy this product LG ac cooling machine not good it is very slow i m using H,Cap on 20 minutes only 1 degree temydown. its not power efficient i set 25 degree my room temperature 25 its work 8.5 Amps this ac does not maintain room temperature in day time i m using 6 hours in a room tmp 26 this device using 5 to 7 ampers minimum every time its not power efficient dont trust LG. The wall back side compressor makes very high noise installation change very high i m paying Rs 1415 installation + rs 700 for stand total 2115 rupees which is way too much local boys 500 installation 450 for stand,I dont recommend this brand and product at all.Mitsubishi,Dikin,hitachi Products way better than this brandik bat had pakhra bhai sab is ka colling machine achi nhi hai jay amper v jada let hai normal invetar ac say",0.3304721030042918
earphone,"This AC is not working as it was advertised I have second ac of voltas with same spec and its far better Cooling effect is not there at all With voltas cooling happens in 30 min and same lg takes 2 hours and it has to run continuously Installation was too complicated I spend 15k as service man told he can only fix attachment on top floor Same case was not with voltage Inverted is in built but still I had to purchase stabilizer as recommended strongly by lg person. I am totally dis satisfied with this product. And it was a one time purchase for me, means I have to live my complete life with this stuff now",0.3218884120171674
earphone,We received without remote mount holder,0.3218884120171674
earphone,The media could not be loaded This lg outdoor unit is missing copper installation pipe.,0.315450643776824
earphone,Awesome ProductDelivery on TimeInstallation Done on time by LG technical,0.315450643776824
earphone,"Copper wire is missing in two out of 5 AC’s that I ordered.Instead of refunding the copper wire money or sending the missing wire, I am being told that the only option is to return and refund Waste of time and money",0.3133047210300429
earphone,Not working properly And I am complaint to lg service centre so they are alo not responding,0.3133047210300429
earphone,"The installation process is a nightmare You are forced to get it installed only by their technicians, who are professional and are only looking for creative ways to make additional money off the installation Reaching out to the customer care helping is equally frustration and futile Most of the reviews across India complain about the installation process but we were hoping we would be an exception to the horrible experience. Unfortunately not Please reconsider buying LG for this reason. Keep in mind that your actual budget for the AC depends on your luck, of which technical is assigned to you and this will be an uncertain risk even after you purchase the AC.",0.3133047210300429
earphone,The service agent was way more polite Did service on time and made us understand in the most easiest way Overall excellent service. Thanks LG,0.3111587982832618
earphone,You buy from anywhere you have to pay the Installation so there is nothing like cheating.Delivered second day and with in 2 hours of delivery Installation has been done by LG.Quick and prompt service from LG and Amazon.Further i will update review after usage of AC for few days,0.3111587982832618
earphone,Very poor product with poor distributor in Ludhiana. Its like cooler. No cooling the room even the AC is turned on for whole day.,0.3090128755364807
earphone,"MRP is 50,000 and not 75,000.Why give fake information??Product is good but the rating is for cheating customers",0.3090128755364807
earphone,Like into 100 hai,0.3090128755364807
earphone,Missing copper pipe,0.3068669527896995
earphone,"Product is working good and doing perfect cooling.Installation was done on time, the next day of product delivery Total install cost 2415 Rs. including stand for outer unit).Note: Whenever getting a this installed make sure to get the indoor unit and copper pipes getting accused before getting the AC gas turned on from outer unit, generally installation team skip this step as it takes time.",0.3068669527896995
earphone,This is the purchase I ever done Pack didn include 10ft copper pipe which costs around 3000rs. As my site want ready I couldn install and detected late so amen didn get agree to replace or bear the cost of the pipe. I installed it by paying that 10ft pipe gas seems to be very low that AC canst even produce what cooler produce. I am regretting a lot for this purchase.,0.3047210300429184
earphone,AC fan not working & AC is not functioning at all,0.3047210300429184
earphone,lg ke service quick mil jati hai...,0.2982832618025751
earphone,"prose 1 cooling awsome2. energy efficiency at 40%3. High capacity model is fast cooling room within minute but consume more unit per hour4. built quality is good5.remote quality also goodcons: 1 i am disappointed remote have not Display light2. swing blade not down full at under sitting the ac but doing manually is work, for not all time is difficult for up and down to adjustoverall cooling effective all mode work well",0.2982832618025751
earphone,This is one of the best ACs available Currently I have bought this twice.Installation service was seamless. Cooling is great.Highly recommended,0.2982832618025751
earphone,Best colling machine energy efficiency,0.296137339055794
earphone,"I team the service person who came for fitting has not done his job properly When we are starting the AC,water is leaking and room is filled with water. Not of water is leaking Pls do the needful Send the service person again for check",0.296137339055794
earphone,The performance is best available in now 2022 market models . But I do use 2020 model of LG and that is better than this one . Rest its unto the customer what they want,0.2918454935622318
earphone,Don't go for the Reviews Waste of Money No Proper response from LG after the Installation After 3 days no cooling at all and the unit got heated The installation was also not properly done Planning to change again Waste of Money Energy and Time. Maybe a defective or previously returned product. No response from anyone,0.2875536480686695
earphone,The media could not be loaded Very bad installation The C was installed just 2 days back and now water is draining inside my house. Outside unit is also not fixed properly Very unhappy with the LG installation My local installation vendor does better job then this,0.2875536480686695
earphone,All is well but the remote settings is confusing,0.2875536480686695
earphone,The media could not be loaded Copper wire not with the pack,0.2854077253218884
earphone,purchased during sale at good discount,0.2854077253218884
earphone,"I required an AC for around 200sq. ft room where direct sunlight only falls in the morning till 10'o clock Middle floor My use case was for daily usage of around 14 hrs mixing my work hours and sleep hours at 27-28°C for ambient comfort (Shimla not desired In current season, using it in monsoon mode mostly mixing it with occasional cool mode for the right ambient balance. I have seen the the usage going as low as 290W. So for my use case, it is working perfectly will suggest the same model with wife remote would not be required at all then and UI of app is also good & functional One of my worries was missing components from the packing like copper pipes as many have reviewed and complained before But nothing was missing in my case. Fixing the indoor unit, Outdoor stand setup, Connecting with stabilizer and a drill hole during cost me ₹1700. 1500 was fixed installation charges about which I was informed beforehand and 200 for outdoor stand fixing as per the described charges Installation was done same day of delivery So all in all happy with the product currently",0.2854077253218884
earphone,Products are missing meter Copper wire are missing,0.2832618025751073
earphone,"This ac from lg is worth spending a few thousand rupees extra than the ones without 5 in one features , i have been using this for the past 8 months almost on a daily basis except during the winter months of december and jan , my average daily usage will be around 8 hours and maxxed at 20 hours during summer .No problem regarding the working or cooling , works like a charm cools really fast and most importantly the outdoor unit is really silent even on turbo mode .40% energy efficiency mode ; I would recommend everyone to use this mode even if there are unto four people in the room consumes only 400 watts which is the major reason for energy savings . The amount of energy saved will directly be visible on your first month of use itself and be happy about your but .Pro tip go for the wife connected model as it gives you further ease of use and control over it like pre cooling the room even if you are out and setting timer at night monitoring energy usage , diagnostic etc ..",0.2832618025751073
earphone,What a fast delivery it got delivered days early in the morning The packing is good Not the call from LG service center immediately and the LG service guy called in next few minutes ... Not installation by afternoon Service guy charged 2500. 1500 for standard installation charges and 1000 for Stand...A big kudos to LG team,0.2832618025751073
earphone,I am very much satisfied with this product. It was delivered on time and goy installed same day. I didn face any kind of issue. The engineer who installed was very professional and did a very good job.,0.2768240343347639
earphone,Copper pipe was not available in the box,0.2746781115879828
earphone,The installation was scheduled twice The brand service parter gave two appointments and never came Had to stay home both days and the installation is not complete. Service partner not answering call. Escalated to brand customer service but did not result in a positive outcome Extremely disappointed with service.,0.2725321888412017
earphone,"Worst service by lg. Took 11 days for installation after continuous follow up Total installation took rs 8533 wherein the installation guy was adamant and charge huge cost towards parts Not at all happy its loot, shame on LG. Will never go for this greedy brand again in life",0.2682403433476394
earphone,Why the brands dont t mention that the comeup with heater or not I was thinking that this ac has heater pump also but after i buyed it i was so sad to see this it dont have heater.Feeling sad with 2 others(family members,0.2660944206008583
earphone,Copper pipe is missing in the box,0.2489270386266094
earphone,"At installation time the service person asks for any arbitrary amount for mounting bracket, pipe, power plug, etc Either LG should include these items in the box or clearly mark the MRPs of these additional items so that the customer does not have to haggle with the installation person.",0.2489270386266094
earphone,Lg is only a brand service side waste,0.2403433476394849
earphone,I have brought this AC 15 days ago and now its stop working . I have made a complaint to LG India 3 days ago and no one has called or visit my place till now This product is totally money waste . Please dont buy,0.2360515021459227
earphone,Dont Buy this AC. Waste of money Of any one is looking to buy AC i will suggest Daikin. This 2022 model LG AC is not cooling 100sq.ft also I wasted my money so iam suggesting that please dont buy this model,0.2360515021459227
earphone,Its pathetic to see without copper wire and cost of 2655/-,0.2360515021459227
earphone,Installation people are incompetent and unable to guide. Installed in my balcony which is an extension of my bedroom and now the whole room is a furnace. I paid 3414 for installation Won’t come to reinstall although I will be paying installation charge again S S Air conditioned installation service,0.2317596566523605
earphone,This is the best ac you can buy Lg provides good customer service and the product is also very good Probably best AC out there lot of energy saving features .,0.2296137339055794
earphone,As they are providing 1199/- amount order with the actual product for the free installation still LG service company is charging for the installation charge...Not tractable and value for money,0.2296137339055794
earphone,The media could not be loaded Copper wire missing,0.2274678111587982
earphone,The media could not be loaded Copper wire missing,0.2274678111587982
earphone,"AVOID LG - They have UNPROFESSIONAL technical partners (RAR Enterprises).For first couple of days the AC appears to be working as expected though nothing special to mention.Pros:1. On time delivery.2. Installation was done on same day of delivery.3. Lech Support team did the follow-ups till installation payment.4. Technician agreed to change the installation wall after a mess installation on first wall.Cons:1. One of the worst installation experience,2. Technician-cum-engineer was in hurry and was not completing the job in neat way,3. Technician did not properly cover the copper pipes with insulating and gave vague excuses evertime,4. Technician did not had proper tools he used the drill bit that made mess out of the wall hole,5. Very bad and uneven fitting of base plate of indoor unit, used hammer instead of screw-driver that missed few screws and he kept those as it is under the plate making it uneven.6. Bottom cover of AC is not straight due to bad fixing of base plate.7. Charged hetty amount of 5k for additional items without providing any invoice, even support team did not share the online copy of voice as informed on call beforehand.8. Technician did not perform amphere test,9. Improper fitting of the wires in both indoor and outdoor unit, after confronting replied with vague excuses",0.2274678111587982
earphone,Facing problem in IDU after 15 days of installation And LG is also not able provide service for that,0.2210300429184549
earphone,"Product wise its a best in the market. But installation is handled by third party vendors, which give some negative impression. Money minded vendor billing for the kits which come with product.",0.2210300429184549
earphone,The C started leaking after 4 days of usage very bad experience.,0.2188841201716738
earphone,Very good,0.2167381974248927
earphone,Product quality is good but after sales support from LG local services center are grossly disappointing dont mislead into the installation charges You will be in for a surprise with discrepancies on installation charges Please ensure you check with LG installation service team before hand.,0.2167381974248927
earphone,Very good,0.2167381974248927
earphone,"This is a really good product. I have seen many people complaining about missing copper pipe and awful installation But my delivery is very clean and even though the installation guns came a week after the product delivery they did a really good job and are very friendly Charged me just the standard installation charges and nothing more Even at 40% capacity at 24°C, its really cooling well Terrific purchase. Definitely buying another one for my other bedroom",0.2145922746781116
earphone,AC is not good.I have 2 ac of same configuration.First one stopped giving cooling after a year.LG service engineer are now asking for 5000 gas recharge.I would recommend other brands for other so that they wont feel cheated.As other brand ac work least 3-4 year without gas recharge.During installation of second ac lot of fight happened for copper could would recommend 0 for this brand act,0.2103004291845493
earphone,Ordered this ac on 21 April and delivered on 23 April and installed within 2 hours after delivery Super silent AC. Super cooling and latest model 2022. C comes with all required accessories. Super experience!!,0.2060085836909871
earphone,Poor Installation Technician will not listen to you and KJ Solutions is not capable to send technical on customers convenience No assistance has been given by LG even after 6 days after purchasing the AC.,0.203862660944206
earphone,Great,0.1974248927038626
earphone,I was in doubt when I read some comments that they didn received copper pipes but still I found this ac best so I ordered this After ordering I got next day delivery and got installation on same day of delivery Also I got all accessories including 10 feet copper pipes Working really smooth low noise and super cooling,0.1974248927038626
earphone,I purchased AC one week back only and now AC remote is not functioning properly and when I contracted LG service center they are saying that it will be cost around 1500.. its very bad experience with LG..,0.1952789699570815
earphone,"Worst product of LG, dont buy Not cooling properly in 1 hour, my room size is 10X10.I am not happy with this product",0.1909871244635193
earphone,Very bad Lg shows it will take 800 units in a year but I face that it is taking 200 units in 60 hrs of running even the temperature always took 20/20+,0.1888412017167382
earphone,Really bad products doesn work. After 2 yearsInverter as are a scam .I bought a 2ton ac it works like a 0.5 ton ac,0.1824034334763948
earphone,Items missing very professional delivery and service by lg,0.1802575107296137
earphone,Very nice,0.1802575107296137
earphone,Best AC with zero noice both in indoor and outdoor unit. Fast cooling and Himalaya cool mode is excellent.Little bit pricy but quality comes with a cost. Using for a week now so energy efficiency have not been checked yet,0.1716738197424892
earphone,"I got new 2022 model 1.5 ton machine its been 3 months I'm using it in summer time egg April to now July.Noise level is excellent but in HC mode you'll get loud noise because of high speed fan.Features are same like other LG model Only it has 6 cooling mode that is extra for this model.Now come to the main part- ELECTRIC BILLLast year electricity bill for summer was rs.3800 something And this year after using this ac i got electricity bill rs.4041. I do use it every day for 5 to 6 hours dont know if its nightmare or not 😃But will see next bill for reconfirmation.I'm very impressed about it.I guess you should go for it without any hesitation.And last thing is installation charges was 3000 including outdoor stand, 20ft water pipe. its bit expensive but technical boy was polite and good behaviour.Hope this words will help you to decide.Thanks",0.1630901287553648
earphone,"I am giving this review after a week.This product is really good Worth for money Noiseless products while using this high capacity 6-1 features are really good Sleeping mode, timer features are good I can say this ac is best.Thanks LG",0.1630901287553648
earphone,Product is good Take care of service. Don't change gas without thinking gas will come for more than 5 years Also service provided by lg 3rd party is not good so get the work done completely when ordering a service.,0.1609442060085837
earphone,No copper wire was found when LG service engineer opened the AC Box. Which incurred extra 4000 cost. Highly disappointed,0.1545064377682403
earphone,"lG'S new AC in 2022 is just great . It comes with Dual invertor split which will save you a lot of electricity bill.This is a 2022 model so everything is latest and will gives you the best chill in the room at the earliest .Ac is silent when running which is always positive.Just check with the vendor for installation as many have said its not free and they are charging , better call LG and ask",0.1523605150214592
earphone,Worst installation service charged 3000 for 3 meters copper pipe and took extra money for connecting to steriliser,0.1523605150214592
earphone,The media could not be loaded Have never seen a brand new 2 days old AC dripping so so much water. Trying my best to get the best teach support to resolve this else i have to return this,0.1502145922746781
earphone,As the name says Life's Good. LG's product are always value for money.Air conditioned is working good flora design is new and unique.Installation service was also up to the mark within 48 hrs team came and installed it perfectly.Though its been only 2 days since I'm using this product till now its value for money.Go for it. 👌,0.1502145922746781
earphone,"The media could not be loaded Product is amazing delivered in time without any damage, installation guns charged 1500/- to install. LG should be looking into this installation part. It has to be a free process Overall experience is very good 6 in 1 technology is outstanding One should purchase without any hesitation",0.148068669527897
earphone,Worst help from company in helping number .I have contracted lg many times but no help..don't buy lg worst service by lg india,0.1459227467811159
earphone,"Cooling is not happening very poor product, even service center and LG helping people are not responding well very poor service.",0.1459227467811159
earphone,"Good product to buy read many negative reviews regarding installation but in my case, the installation was done the next day after the product delivery The installation cost mentioned includes core drilling and covering the hole with putty Extra charges were for stand and water pipe which is reasonable Rest I dont see any issues in the installation as I read in the reviews or it may vary from location to location or the Vendor approved by LG.It is only 2 days and product-wise it is great The cooling is good Noise is almost 0. We are using it at 28 or 26 temperatures and the cooling is awesome",0.1459227467811159
earphone,"Worst service of company , Just Waste of moneyed useless product , no cooling .Never believe on these LG productsAfter using years L.g. are fully eligible to throw After service is very bad...Never expected this from LG products",0.1373390557939914
earphone,its been only a month and Ice getting formed inside AC and no cooling Worst customer service from LG. I have called the customer service for continuous 10 days and still no resolution,0.1266094420600858
earphone,"Serious warning ⚠️ dont even think about buying this ac , i would say lg is the worst brand in terms of ac , the their service is pathetic too , It stopped colling within a month . And filed multiple complaints , they come and service the ac then go , again the same problem continues , if you still wish to buy , good luck is all i can say",0.1244635193133047
earphone,"The media could not be loaded This AC is completed packed with all features and functions that everybody needs Comfortable mode, sleep mode, timer, room temperature 1.5ton + 1ton + 0.5ton operating modes available Fan speed, swings inner and outer both supported.Thanks LG for this brilliant AC 🥰🥰",0.1223175965665236
earphone,The product takes about 15-20 minutes to cool The installation service provided by LG was horrible its the worst,0.111587982832618
earphone,A light whistle noise comes continuously from the indoor unit may be from its blower or its PCB). During night sleeping it is very annoying I called LG customer care service but the service engineer said that this was not abnormal they said that they cannot solve this problem. very poor service response from LG care. So please do not buy this LG Product. Just go for Samsung AC.,0.1094420600858369
earphone,LG's after selling service is pathetic in Kolkata. All the forms of timeline as described in description section will easily be violated by LG by saying 'rush time'.,0.1051502145922746
earphone,Product very bad or lg i service very poor hair ink pass engineer to hai nasi or road ke mistri i ac installation ke liye bhej dete hai very bad service,0.1051502145922746
earphone,"its been just 6 months I bought this C but the air cooling has reduced and even hours after C running there room temperature is nearly 28 and 29, some time just tan run no cooling is release. Very much disappointed",0.1008583690987124
earphone,LG installation services are very very bad Do not installed AC from LG technician.,0.0965665236051502
earphone,"Please never buy any LG products The Customer Service is worst to the core During package they missed a part. So these technical demand we need bare the amount for it.. it cost around 4.5k then then dont terrible service and ask 8k for service.. So i bought 45k AC and spend additional 12k, still i am not happy with service leakage/Low cooling/Gas Leakage keeps happening",0.0965665236051502
earphone,Worst customer service. No one is coming for installation after 3 days of delivery.raised complaint on lg service still no use. dont buy lg product. You can return as well Only replacement option is there so be careful,0.0922746781115879
